Price,Close,High,Low,Open,Volume
Ticker,7013.T,7013.T,7013.T,7013.T,7013.T
Date,,,,,
2023-03-31,453.2129821777344,458.6733879856595,451.8478953065875,451.8478953065875,7401100
2023-04-03,460.7210388183594,464.8163286463145,455.2606329399732,460.7210388183594,7875700
2023-04-04,464.1338195800781,468.9116676370446,457.9908554144525,460.7210584701005,8531600
2023-04-05,459.35595703125,460.03848590237675,451.84790615550116,457.3083120945311,8441300
2023-04-06,447.070068359375,453.8955613566805,445.7049522629119,453.8955613566805,9293900
2023-04-07,449.11773681640625,452.53049807426856,443.65733046849516,443.65733046849516,5695200
2023-04-10,451.8479309082031,455.9432210059852,450.4828147678285,453.8955759570942,5222000
2023-04-11,453.2129821777344,457.9908299692517,451.8478953065875,457.9908299692517,5633600
2023-04-12,453.89556884765625,459.35597500028575,453.2130107881599,456.625771923971,6238400
2023-04-13,454.578125,456.6257700082277,448.4351608136465,451.8479219351396,6568100
2023-04-14,454.578125,457.9908569598227,452.53047999177227,456.6257700082277,5669300
2023-04-17,457.9908447265625,459.35596080336467,453.21299678109415,458.6734027649636,4573100
2023-04-18,460.0384521484375,461.40356811386835,456.6257205581947,461.40356811386835,5453000
2023-04-19,457.3083190917969,466.1814570072363,454.57811608050713,464.1338120391864,9147600
2023-04-20,457.3083190917969,459.35596405984677,455.2606449620772,455.2606449620772,4804800
2023-04-21,455.2606201171875,457.30829413515966,451.16533040457955,451.84788841057025,5499200
2023-04-24,463.4512634277344,464.13382148486517,455.94321228430715,458.6734153511598,6014400
2023-04-25,462.086181640625,467.5465586736994,460.72106551110335,466.8640297706093,5281500
2023-04-26,455.2606201171875,459.35593899146363,453.2129752608835,459.35593899146363,5474000
2023-04-27,460.7210388183594,460.7210388183594,453.8955460512112,454.5781040764267,4566100
2023-04-28,464.8163146972656,465.49887270199775,458.6733801396813,464.1337858542017,5679800
2023-05-01,473.0069580078125,473.6895160626733,469.5941968951788,470.2767549500396,8581300
